Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud
PRV52126,39.0,8.41025641025641,0.9230769230769231,0.10256410256410256,0.05128205128205128,0.09610667110667111,71.0,8.125,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.0,0
PRV52127,5.0,7.4,0.8,0.0,0.0,0.10666666666666666,10.0,10.0,0.0,0.1,0.0,0.0,0
PRV52128,53.0,8.056603773584905,0.9433962264150944,0.11320754716981132,0.018867924528301886,0.11406518010291596,60.0,8.75,0.0,0.0,0.0,0.0,0
PRV52129,0.0,0.0,0.0,0.0,0.0,0.0,223.0,8.5,0.0,0.013452914798206279,0.0,0.0,0
PRV52130,10.0,7.5,1.2,0.1,0.1,0.1511976911976912,83.0,8.416666666666666,0.0,0.012048192771084338,0.0,0.0,0
PRV52131,31.0,8.096774193548388,0.5161290322580645,0.16129032258064516,0.0,0.0534108364753526,53.0,9.0,0.0,0.0,0.0,0.0,0
PRV52133,2.0,8.0,0.5,0.0,0.0,0.05,303.0,7.75,0.0,0.006600660066006601,0.0,0.0,0
PRV52135,210.0,8.223809523809523,0.5666666666666667,0.09523809523809523,0.01904761904761905,0.06398234041091183,53.0,8.375,0.0,0.0,0.0,0.0,1
PRV52136,40.0,8.05,0.5,0.125,0.025,0.0559244227994228,64.0,9.2,0.0,0.046875,0.0,0.0,0
PRV52138,0.0,0.0,0.0,0.0,0.0,0.0,188.0,7.555555555555555,0.0,0.02127659574468085,0.0,0.0,0
PRV52140,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0
PRV52141,3.0,7.666666666666667,0.3333333333333333,0.0,0.0,0.03333333333333333,668.0,8.123076923076923,0.0,0.005988023952095809,0.0,0.0,0
PRV52142,28.0,8.321428571428571,0.7142857142857143,0.14285714285714285,0.03571428571428571,0.07246572871572872,31.0,0.0,0.0,0.0,0.0,0.0,0
PRV52143,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0
PRV52144,12.0,7.666666666666667,0.8333333333333334,0.0,0.0,0.08898809523809524,122.0,7.125,0.0,0.01639344262295082,0.0,0.0,0
PRV52145,0.0,0.0,0.0,0.0,0.0,0.0,245.0,7.7727272727272725,0.0,0.004081632653061225,0.0,0.0,0
PRV52146,24.0,8.458333333333334,0.625,0.125,0.0,0.07149621212121211,16.0,0.0,0.0,0.0,0.0,0.0,0
PRV52147,18.0,8.61111111111111,0.8888888888888888,0.16666666666666666,0.0,0.09213564213564213,193.0,7.6923076923076925,0.0,0.010362694300518135,0.0,0.0,1
PRV52148,42.0,8.333333333333334,0.7619047619047619,0.09523809523809523,0.0,0.08428159142444856,36.0,7.333333333333333,0.0,0.027777777777777776,0.0,0.0,0
PRV52149,16.0,8.1875,0.75,0.125,0.0625,0.08584280303030303,164.0,7.8125,0.0,0.006097560975609756,0.0,0.0,0
PRV52150,31.0,7.935483870967742,0.9032258064516129,0.0967741935483871,0.0,0.11778615649583392,279.0,7.454545454545454,0.0,0.0035842293906810036,0.0,0.0,0
PRV52151,47.0,8.0,0.7872340425531915,0.10638297872340426,0.02127659574468085,0.0922361917042768,74.0,9.0,0.0,0.0,0.0,0.0,1
PRV52152,47.0,7.680851063829787,0.723404255319149,0.0425531914893617,0.0,0.0949272358846827,41.0,8.0,0.0,0.0,0.0,0.0,0
PRV52154,0.0,0.0,0.0,0.0,0.0,0.0,742.0,8.170212765957446,0.0,0.004043126684636119,0.0,0.0,0
PRV52155,12.0,7.666666666666667,0.75,0.16666666666666666,0.0,0.09785353535353536,50.0,7.0,0.0,0.0,0.0,0.0,0
PRV52156,13.0,8.307692307692308,1.2307692307692308,0.15384615384615385,0.07692307692307693,0.1409090909090909,111.0,7.888888888888889,0.0,0.0,0.0,0.0,0
PRV52157,43.0,8.209302325581396,0.7441860465116279,0.046511627906976744,0.023255813953488372,0.08274438739555019,184.0,9.2,0.0,0.005434782608695652,0.0,0.0,0
PRV52159,24.0,7.458333333333333,0.4166666666666667,0.041666666666666664,0.0,0.053902116402116396,247.0,7.642857142857143,0.0,0.004048582995951417,0.0,0.0,0
PRV52160,3.0,8.666666666666666,1.0,0.0,0.0,0.1037037037037037,50.0,8.428571428571429,0.0,0.02,0.0,0.0,0
PRV52161,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0
PRV52162,1.0,9.0,2.0,0.0,0.0,0.2,38.0,9.4,0.0,0.05263157894736842,0.0,0.0,0
PRV52163,2.0,7.0,0.5,0.0,0.0,0.08333333333333333,60.0,8.6,0.0,0.016666666666666666,0.0,0.0,0
PRV52165,10.0,8.0,0.5,0.1,0.0,0.054967532467532464,62.0,8.666666666666666,0.0,0.0,0.0,0.0,1
PRV52166,7.0,8.428571428571429,0.7142857142857143,0.14285714285714285,0.0,0.07012987012987014,93.0,7.25,0.0,0.0,0.0,0.0,0
PRV52167,9.0,7.111111111111111,0.6666666666666666,0.0,0.0,0.11124338624338624,71.0,9.0,0.0,0.0,0.0,0.0,0
PRV52168,0.0,0.0,0.0,0.0,0.0,0.0,78.0,8.777777777777779,0.0,0.01282051282051282,0.0,0.0,0
PRV52169,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.4,0.0,0.0,0.0,0.0,0
PRV52170,3.0,9.333333333333334,1.0,0.3333333333333333,0.0,0.09696969696969697,40.0,7.25,0.0,0.0,0.0,0.0,0
PRV52171,3.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.06666666666666667,9.0,8.0,0.0,0.0,0.0,0.0,0
PRV52173,119.0,8.134453781512605,0.865546218487395,0.07563025210084033,0.05042016806722689,0.10448088326239588,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV52174,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.25,0.0,0.0,0
PRV52175,0.0,0.0,0.0,0.0,0.0,0.0,221.0,8.352941176470589,0.0,0.013574660633484163,0.0,0.0,0
PRV52176,21.0,8.285714285714286,1.0476190476190477,0.23809523809523808,0.047619047619047616,0.12142169999312857,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52177,5.0,8.8,1.4,0.4,0.0,0.1535064935064935,34.0,7.333333333333333,0.0,0.0,0.0,0.0,0
PRV52178,133.0,8.180451127819548,0.7518796992481203,0.11278195488721804,0.05263157894736842,0.09303887424188176,3.0,8.0,0.0,0.0,0.0,0.0,1
PRV52179,2.0,8.0,0.5,0.0,0.0,0.05,42.0,9.0,0.0,0.07142857142857142,0.0,0.0,0
PRV52180,5.0,8.8,1.0,0.0,0.0,0.1,57.0,7.666666666666667,0.0,0.03508771929824561,0.0,0.0,0
PRV52181,10.0,8.3,1.0,0.1,0.1,0.11155844155844157,17.0,0.0,0.0,0.0,0.0,0.0,1
PRV52182,5.0,7.2,0.6,0.2,0.0,0.05818181818181818,104.0,7.333333333333333,0.0,0.0,0.0,0.0,0
PRV52184,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0
PRV52185,0.0,0.0,0.0,0.0,0.0,0.0,68.0,8.375,0.0,0.0,0.0,0.0,0
PRV52186,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,0.0,0.024390243902439025,0.0,0.0,0
PRV52187,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,0
PRV52188,14.0,7.857142857142857,0.6428571428571429,0.14285714285714285,0.07142857142857142,0.06749123891981035,19.0,6.0,0.0,0.0,0.0,0.0,0
PRV52189,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.166666666666666,0.0,0.043478260869565216,0.0,0.0,0
PRV52191,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.25,0.0,0.0,0.0,0.0,0
PRV52192,6.0,8.5,0.5,0.0,0.0,0.05714285714285714,26.0,9.0,0.0,0.038461538461538464,0.0,0.0,0
PRV52193,0.0,0.0,0.0,0.0,0.0,0.0,153.0,8.133333333333333,0.0,0.0,0.0,0.0,0
PRV52195,10.0,8.4,0.6,0.2,0.0,0.06484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV52196,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0
PRV52197,10.0,9.0,1.3,0.1,0.1,0.1290909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52199,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
PRV52200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV52201,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0
PRV52202,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV52204,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0
PRV52205,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV52206,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV52208,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0
PRV52209,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV52211,0.0,0.0,0.0,0.0,0.0,0.0,130.0,6.6,0.0,0.0,0.0,0.0,0
PRV52212,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8.4,0.0,0.0,0.0,0.0,0
PRV52213,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV52214,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.666666666666666,0.0,0.02127659574468085,0.0,0.0,0
PRV52216,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.5,0.0,0.0,0.0,0.0,0
PRV52217,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV52218,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV52219,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV52220,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.333333333333334,0.0,0.08333333333333333,0.0,0.0,0
PRV52221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV52222,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,0.0,0.0,0.0,0.0,0
PRV52224,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.5,0.0,0.0,0.0,0.0,0
PRV52225,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV52226,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV52227,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV52228,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV52229,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV52230,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0
PRV52231,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV52232,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV52233,0.0,0.0,0.0,0.0,0.0,0.0,216.0,7.666666666666667,0.0,0.009259259259259259,0.0,0.0,0
PRV52235,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0
PRV52236,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0
PRV52237,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.5,0.0,0.02631578947368421,0.0,0.0,0
PRV52238,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0
PRV52240,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,0.0,0.016129032258064516,0.0,0.0,0
PRV52241,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.5,0.0,0.0,0.0,0.0,0
PRV52242,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0
PRV52246,0.0,0.0,0.0,0.0,0.0,0.0,67.0,7.714285714285714,0.0,0.0,0.0,0.0,0
PRV52247,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,0.0,0.0,0.0,0.0,0
PRV52248,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0
PRV52249,0.0,0.0,0.0,0.0,0.0,0.0,47.0,6.5,0.0,0.0,0.0,0.0,0
PRV52251,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0
PRV52252,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0
PRV52253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV52254,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.75,0.0,0.03225806451612903,0.0,0.0,0
PRV52255,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0
PRV52256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV52257,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0
PRV52260,0.0,0.0,0.0,0.0,0.0,0.0,63.0,7.75,0.0,0.0,0.0,0.0,0
PRV52261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV52262,0.0,0.0,0.0,0.0,0.0,0.0,112.0,8.583333333333334,0.0,0.008928571428571428,0.0,0.0,0
PRV52263,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV52264,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,0
PRV52265,30.0,8.466666666666667,0.6666666666666666,0.16666666666666666,0.0,0.07464526214526215,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52266,37.0,8.135135135135135,0.7567567567567568,0.13513513513513514,0.02702702702702703,0.07852170352170353,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52267,10.0,7.9,1.1,0.1,0.2,0.1190909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52271,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0
PRV52272,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV52273,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0
PRV52274,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,0.0,0.02631578947368421,0.0,0.0,0
PRV52275,0.0,0.0,0.0,0.0,0.0,0.0,101.0,8.125,0.0,0.0,0.0,0.0,0
PRV52276,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,0.0,0.029411764705882353,0.0,0.0,0
PRV52278,16.0,7.4375,0.5625,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52279,82.0,7.963414634146342,0.573170731707317,0.0975609756097561,0.036585365853658534,0.07081529581529582,1.0,9.0,0.0,0.0,0.0,0.0,0
PRV52280,41.0,8.170731707317072,0.7560975609756098,0.0975609756097561,0.024390243902439025,0.08628004786541373,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV52281,41.0,7.585365853658536,0.8292682926829268,0.024390243902439025,0.024390243902439025,0.10758895575968747,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52282,6.0,8.333333333333334,1.1666666666666667,0.0,0.16666666666666666,0.11666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52283,66.0,8.272727272727273,0.696969696969697,0.10606060606060606,0.030303030303030304,0.08322128208491845,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV52284,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0
PRV52285,19.0,7.7894736842105265,0.47368421052631576,0.05263157894736842,0.0,0.056975772765246444,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52286,5.0,7.6,1.0,0.0,0.0,0.11936507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52288,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.5,0.0,0.0,0.0,0.0,0
PRV52289,4.0,7.5,0.25,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52290,10.0,8.9,0.5,0.2,0.0,0.052222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52291,17.0,8.294117647058824,0.7647058823529411,0.058823529411764705,0.058823529411764705,0.07789661319073084,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV52292,25.0,7.64,0.88,0.12,0.04,0.10627272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV52293,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV52294,7.0,8.0,1.0,0.14285714285714285,0.0,0.11679035250463822,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52295,5.0,8.0,0.4,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52296,2.0,9.5,0.5,0.5,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52298,9.0,7.777777777777778,0.7777777777777778,0.0,0.0,0.10335097001763668,209.0,7.777777777777778,0.0,0.009569377990430622,0.0,0.0,0
PRV52299,0.0,0.0,0.0,0.0,0.0,0.0,601.0,8.090909090909092,0.0,0.0033277870216306157,0.0,0.0,0
PRV52300,3.0,6.0,2.0,0.0,0.3333333333333333,0.2785714285714285,18.0,0.0,0.0,0.0,0.0,0.0,0
PRV52302,11.0,8.090909090909092,1.0,0.09090909090909091,0.09090909090909091,0.11209825528007346,35.0,9.0,0.0,0.0,0.0,0.0,0
PRV52303,23.0,7.130434782608695,0.4782608695652174,0.043478260869565216,0.0,0.0705862977602108,369.0,7.9,0.0,0.0027100271002710027,0.0,0.0,0
PRV52304,0.0,0.0,0.0,0.0,0.0,0.0,184.0,8.0,0.0,0.005434782608695652,0.0,0.0,0
PRV52306,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0
PRV52307,53.0,8.18867924528302,0.6226415094339622,0.11320754716981132,0.018867924528301886,0.07212080372457731,122.0,9.0,0.0,0.0,0.0,0.0,1
PRV52308,40.0,8.25,0.7,0.125,0.0,0.08024350649350649,47.0,6.8,0.0,0.0,0.0,0.0,1
PRV52309,0.0,0.0,0.0,0.0,0.0,0.0,170.0,8.375,0.0,0.0,0.0,0.0,0
PRV52310,0.0,0.0,0.0,0.0,0.0,0.0,454.0,8.08,0.0,0.01762114537444934,0.0,0.0,0
PRV52311,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,0
PRV52312,0.0,0.0,0.0,0.0,0.0,0.0,214.0,8.9,0.0,0.018691588785046728,0.0,0.0,0
PRV52313,0.0,0.0,0.0,0.0,0.0,0.0,504.0,8.150943396226415,0.0,0.00992063492063492,0.0,0.0,0
PRV52314,40.0,8.075,0.8,0.075,0.025,0.09351641414141414,183.0,8.083333333333334,0.0,0.01639344262295082,0.0,0.0,0
PRV52315,5.0,7.6,0.4,0.0,0.0,0.04,80.0,9.0,0.0,0.0,0.0,0.0,0
PRV52317,2.0,6.0,1.5,0.0,0.0,0.25555555555555554,23.0,9.5,0.0,0.043478260869565216,0.0,0.0,0
PRV52318,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.428571428571429,0.0,0.0,0.0,0.0,0
PRV52319,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0
PRV52320,69.0,8.231884057971014,0.6376811594202898,0.10144927536231885,0.0,0.06783675261936133,297.0,7.4,0.0,0.003367003367003367,0.0,0.0,1
PRV52321,33.0,8.090909090909092,1.0,0.06060606060606061,0.09090909090909091,0.11457759412304867,117.0,5.714285714285714,0.0,0.0,0.0,0.0,1
PRV52323,0.0,0.0,0.0,0.0,0.0,0.0,190.0,7.7,0.0,0.005263157894736842,0.0,0.0,0
PRV52325,27.0,8.296296296296296,0.6296296296296297,0.18518518518518517,0.0,0.07532734754956978,103.0,7.777777777777778,0.0,0.009708737864077669,0.0,0.0,1
PRV52326,8.0,6.0,0.25,0.0,0.0,0.05416666666666666,6.0,6.0,0.0,0.0,0.0,0.0,0
PRV52328,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0
PRV52331,9.0,7.777777777777778,1.3333333333333333,0.1111111111111111,0.1111111111111111,0.16262626262626262,52.0,9.0,0.0,0.0,0.0,0.0,0
PRV52332,0.0,0.0,0.0,0.0,0.0,0.0,64.0,9.0,0.0,0.015625,0.0,0.0,0
PRV52334,8.0,8.125,1.125,0.0,0.125,0.1125,59.0,5.5,0.0,0.0,0.0,0.0,0
PRV52335,2.0,6.5,1.0,0.0,0.0,0.15000000000000002,240.0,8.45,0.0,0.0125,0.0,0.0,0
PRV52336,0.0,0.0,0.0,0.0,0.0,0.0,86.0,8.333333333333334,0.0,0.0,0.0,0.0,0
PRV52337,0.0,0.0,0.0,0.0,0.0,0.0,773.0,7.890909090909091,0.0,0.00258732212160414,0.0,0.0,1
PRV52340,224.0,8.035714285714286,0.65625,0.08035714285714286,0.03571428571428571,0.07593617939600082,1519.0,8.26605504587156,0.0,0.01184990125082291,0.0,0.0,1
PRV52341,0.0,0.0,0.0,0.0,0.0,0.0,135.0,7.142857142857143,0.0,0.007407407407407408,0.0,0.0,0
PRV52342,51.0,8.156862745098039,0.8823529411764706,0.09803921568627451,0.058823529411764705,0.09636986107574343,167.0,8.052631578947368,0.0,0.011976047904191617,0.0,0.0,0
PRV52343,42.0,8.095238095238095,0.6666666666666666,0.09523809523809523,0.0,0.07937968116539545,219.0,8.2,0.0,0.0,0.0,0.0,1
PRV52344,23.0,8.391304347826088,1.0,0.08695652173913043,0.043478260869565216,0.11037235711148755,107.0,9.166666666666666,0.0,0.028037383177570093,0.0,0.0,0
PRV52346,19.0,8.105263157894736,1.0526315789473684,0.05263157894736842,0.05263157894736842,0.11804511278195488,49.0,7.0,0.0,0.02040816326530612,0.0,0.0,0
PRV52347,50.0,8.46,0.62,0.2,0.0,0.06276118326118327,347.0,7.545454545454546,0.002881844380403458,0.008645533141210375,0.002881844380403458,0.0,1
PRV52348,9.0,8.0,0.4444444444444444,0.0,0.0,0.05555555555555555,58.0,0.0,0.0,0.0,0.0,0.0,0
PRV52349,0.0,0.0,0.0,0.0,0.0,0.0,99.0,8.1,0.0,0.0,0.0,0.0,0
PRV52350,7.0,7.428571428571429,0.2857142857142857,0.0,0.0,0.028571428571428574,33.0,8.6,0.0,0.030303030303030304,0.0,0.0,0
PRV52351,0.0,0.0,0.0,0.0,0.0,0.0,425.0,7.484848484848484,0.0,0.011764705882352941,0.0,0.0,0
PRV52352,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.5,0.0,0.03125,0.0,0.0,0
PRV52353,6.0,8.333333333333334,0.8333333333333334,0.0,0.0,0.09444444444444444,42.0,10.0,0.0,0.023809523809523808,0.0,0.0,0
PRV52354,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.76923076923077,0.0,0.015151515151515152,0.0,0.0,0
PRV52355,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,0.0,0.031746031746031744,0.0,0.0,0
PRV52356,0.0,0.0,0.0,0.0,0.0,0.0,98.0,9.5,0.0,0.01020408163265306,0.0,0.0,0
PRV52357,8.0,7.375,0.75,0.0,0.0,0.08571428571428572,97.0,8.8,0.0,0.010309278350515464,0.0,0.0,0
PRV52358,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0
PRV52359,42.0,8.333333333333334,0.7380952380952381,0.14285714285714285,0.07142857142857142,0.08398096612382326,65.0,0.0,0.0,0.0,0.0,0.0,0
PRV52361,0.0,0.0,0.0,0.0,0.0,0.0,158.0,7.95,0.0,0.012658227848101266,0.0,0.0,0
PRV52362,9.0,8.11111111111111,0.6666666666666666,0.1111111111111111,0.0,0.07121212121212121,145.0,8.545454545454545,0.0,0.020689655172413793,0.0,0.0,0
PRV52365,0.0,0.0,0.0,0.0,0.0,0.0,739.0,7.702127659574468,0.0,0.005412719891745603,0.0,0.0,0
PRV52366,25.0,8.64,0.84,0.12,0.0,0.08723953823953824,191.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV52367,4.0,9.25,1.5,0.25,0.5,0.1431818181818182,293.0,8.666666666666666,0.0,0.0034129692832764505,0.0,0.0,0
PRV52369,0.0,0.0,0.0,0.0,0.0,0.0,547.0,8.36734693877551,0.0,0.005484460694698354,0.0,0.0,0
PRV52371,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV52372,27.0,9.037037037037036,0.7407407407407407,0.2222222222222222,0.0,0.07287691732136177,97.0,6.75,0.0,0.0,0.0,0.0,0
PRV52373,3.0,6.0,2.6666666666666665,0.0,0.3333333333333333,0.4388888888888889,20.0,9.0,0.0,0.0,0.0,0.0,0
PRV52374,0.0,0.0,0.0,0.0,0.0,0.0,228.0,8.037037037037036,0.0,0.013157894736842105,0.0,0.0,0
PRV52377,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.75,0.0,0.0,0.0,0.0,0
PRV52378,3.0,8.666666666666666,0.6666666666666666,0.0,0.0,0.07037037037037037,9.0,9.5,0.0,0.1111111111111111,0.0,0.0,0
PRV52380,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0
PRV52381,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0,0.0,0.0,0.0,0.0,0
PRV52383,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7.25,0.0,0.0,0.0,0.0,1
PRV52384,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0
PRV52385,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.666666666666667,0.0,0.0,0.0,0.0,0
PRV52386,0.0,0.0,0.0,0.0,0.0,0.0,237.0,8.266666666666667,0.0,0.008438818565400843,0.0,0.0,0
PRV52387,13.0,7.384615384615385,0.6923076923076923,0.07692307692307693,0.0,0.10073260073260074,50.0,0.0,0.0,0.0,0.0,0.0,0
PRV52389,0.0,0.0,0.0,0.0,0.0,0.0,171.0,7.75,0.0,0.0,0.0,0.0,0
PRV52390,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0
PRV52391,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.5,0.0,0.0,0.0,0.0,0
PRV52392,5.0,8.8,0.4,0.0,0.0,0.04,122.0,8.727272727272727,0.0,0.01639344262295082,0.0,0.0,0
