Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud,Bene_UniqueCount,Bene_AvgAge,Bene_AvgChronicCount,Bene_PctChronic,Bene_AvgReimbursed,Bene_AvgDeductible
PRV52265,30.0,8.466666666666667,0.6666666666666666,0.1666666666666666,0.0,0.0746452621452621,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,74.44444444444444,15.74074074074074,1.0,14984.814814814816,2036.148148148148
PRV52266,37.0,8.135135135135135,0.7567567567567568,0.1351351351351351,0.027027027027027,0.0785217035217035,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,71.6,15.833333333333334,1.0,25701.0,2657.4
PRV52267,10.0,7.9,1.1,0.1,0.2,0.1190909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,80.4,16.6,1.0,16318.0,1825.0
PRV52271,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52272,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52273,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52274,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,0.0,0.0263157894736842,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52275,0.0,0.0,0.0,0.0,0.0,0.0,101.0,8.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52276,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,0.0,0.0294117647058823,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52278,16.0,7.4375,0.5625,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,80.0625,16.1875,1.0,18364.375,1788.5
PRV52279,82.0,7.963414634146342,0.573170731707317,0.0975609756097561,0.0365853658536585,0.0708152958152958,1.0,9.0,0.0,0.0,0.0,0.0,0,76.0,72.92105263157895,15.947368421052632,1.0,17971.973684210527,2820.0
PRV52280,41.0,8.170731707317072,0.7560975609756098,0.0975609756097561,0.024390243902439,0.0862800478654137,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,76.0,16.68421052631579,1.0,16250.526315789473,2250.4736842105262
PRV52281,41.0,7.585365853658536,0.8292682926829268,0.024390243902439,0.024390243902439,0.1075889557596874,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,76.51219512195122,16.317073170731707,1.0,20633.90243902439,2731.4634146341464
PRV52282,6.0,8.333333333333334,1.1666666666666667,0.0,0.1666666666666666,0.1166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,75.0,16.333333333333332,1.0,17148.333333333332,2040.6666666666667
PRV52283,66.0,8.272727272727273,0.696969696969697,0.106060606060606,0.0303030303030303,0.0832212820849184,0.0,0.0,0.0,0.0,0.0,0.0,1,54.0,75.70370370370371,16.0,1.0,17982.037037037036,2320.074074074074
PRV52284,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52285,19.0,7.7894736842105265,0.4736842105263157,0.0526315789473684,0.0,0.0569757727652464,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,80.84210526315789,16.736842105263158,1.0,14257.894736842105,1815.578947368421
PRV52286,5.0,7.6,1.0,0.0,0.0,0.1193650793650793,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,73.8,16.8,1.0,24996.0,2214.8
PRV52288,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52289,4.0,7.5,0.25,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,77.5,17.0,1.0,18927.5,3122.5
PRV52290,10.0,8.9,0.5,0.2,0.0,0.0522222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,80.2,16.1,1.0,15846.0,2934.4
PRV52291,17.0,8.294117647058824,0.7647058823529411,0.0588235294117647,0.0588235294117647,0.0778966131907308,1.0,0.0,0.0,0.0,0.0,0.0,0,16.0,73.0625,16.5625,1.0,12188.125,2054.125
PRV52292,25.0,7.64,0.88,0.12,0.04,0.1062727272727272,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,76.36,16.4,1.0,18992.4,2023.2
PRV52293,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52294,7.0,8.0,1.0,0.1428571428571428,0.0,0.1167903525046382,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,80.42857142857143,16.571428571428573,1.0,10997.142857142857,2308.5714285714284
PRV52295,5.0,8.0,0.4,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,82.6,18.0,1.0,4282.0,1152.0
PRV52296,2.0,9.5,0.5,0.5,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,92.0,18.0,1.0,8295.0,1917.0
PRV52298,9.0,7.777777777777778,0.7777777777777778,0.0,0.0,0.1033509700176366,209.0,7.777777777777778,0.0,0.0095693779904306,0.0,0.0,0,7.0,79.57142857142857,16.428571428571427,1.0,27514.285714285714,2250.285714285714
PRV52299,0.0,0.0,0.0,0.0,0.0,0.0,601.0,8.090909090909092,0.0,0.0033277870216306,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52300,3.0,6.0,2.0,0.0,0.3333333333333333,0.2785714285714285,18.0,0.0,0.0,0.0,0.0,0.0,0,3.0,89.0,16.666666666666668,1.0,24230.0,2116.6666666666665
PRV52302,11.0,8.090909090909092,1.0,0.0909090909090909,0.0909090909090909,0.1120982552800734,35.0,9.0,0.0,0.0,0.0,0.0,0,8.0,71.5,15.625,1.0,21832.5,2649.25
PRV52303,23.0,7.130434782608695,0.4782608695652174,0.0434782608695652,0.0,0.0705862977602108,369.0,7.9,0.0,0.002710027100271,0.0,0.0,0,23.0,71.73913043478261,16.695652173913043,1.0,24688.260869565216,2403.5652173913045
PRV52304,0.0,0.0,0.0,0.0,0.0,0.0,184.0,8.0,0.0,0.0054347826086956,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52306,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52307,53.0,8.18867924528302,0.6226415094339622,0.1132075471698113,0.0188679245283018,0.0721208037245773,122.0,9.0,0.0,0.0,0.0,0.0,1,52.0,73.26923076923077,16.76923076923077,1.0,25990.76923076923,2148.846153846154
PRV52308,40.0,8.25,0.7,0.125,0.0,0.0802435064935064,47.0,6.8,0.0,0.0,0.0,0.0,1,32.0,71.15625,16.25,1.0,17450.625,2925.75
PRV52309,0.0,0.0,0.0,0.0,0.0,0.0,170.0,8.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52310,0.0,0.0,0.0,0.0,0.0,0.0,454.0,8.08,0.0,0.0176211453744493,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52311,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52312,0.0,0.0,0.0,0.0,0.0,0.0,214.0,8.9,0.0,0.0186915887850467,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52313,0.0,0.0,0.0,0.0,0.0,0.0,504.0,8.150943396226415,0.0,0.0099206349206349,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52314,40.0,8.075,0.8,0.075,0.025,0.0935164141414141,183.0,8.083333333333334,0.0,0.0163934426229508,0.0,0.0,0,35.0,75.02857142857142,16.4,1.0,20182.0,2054.457142857143
PRV52315,5.0,7.6,0.4,0.0,0.0,0.04,80.0,9.0,0.0,0.0,0.0,0.0,0,5.0,73.0,15.6,1.0,19360.0,3610.0
PRV52317,2.0,6.0,1.5,0.0,0.0,0.2555555555555555,23.0,9.5,0.0,0.0434782608695652,0.0,0.0,0,2.0,94.5,16.5,1.0,13675.0,2038.0
PRV52318,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.428571428571429,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52319,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52320,69.0,8.231884057971014,0.6376811594202898,0.1014492753623188,0.0,0.0678367526193613,297.0,7.4,0.0,0.0033670033670033,0.0,0.0,1,62.0,71.43548387096774,16.596774193548388,1.0,17783.387096774193,2010.5806451612902
PRV52321,33.0,8.090909090909092,1.0,0.0606060606060606,0.0909090909090909,0.1145775941230486,117.0,5.714285714285714,0.0,0.0,0.0,0.0,1,28.0,76.60714285714286,17.142857142857142,1.0,19506.428571428572,2139.9285714285716
PRV52323,0.0,0.0,0.0,0.0,0.0,0.0,190.0,7.7,0.0,0.0052631578947368,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52325,27.0,8.296296296296296,0.6296296296296297,0.1851851851851851,0.0,0.0753273475495697,103.0,7.777777777777778,0.0,0.0097087378640776,0.0,0.0,1,23.0,71.26086956521739,16.0,1.0,22787.391304347828,2829.6521739130435
PRV52326,8.0,6.0,0.25,0.0,0.0,0.0541666666666666,6.0,6.0,0.0,0.0,0.0,0.0,0,7.0,78.85714285714286,16.0,1.0,20518.571428571428,2346.285714285714
PRV52328,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52331,9.0,7.777777777777778,1.3333333333333333,0.1111111111111111,0.1111111111111111,0.1626262626262626,52.0,9.0,0.0,0.0,0.0,0.0,0,8.0,70.5,17.75,1.0,8060.0,1467.75
PRV52332,0.0,0.0,0.0,0.0,0.0,0.0,64.0,9.0,0.0,0.015625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52334,8.0,8.125,1.125,0.0,0.125,0.1125,59.0,5.5,0.0,0.0,0.0,0.0,0,8.0,73.375,16.125,1.0,19178.75,4969.25
PRV52335,2.0,6.5,1.0,0.0,0.0,0.15,240.0,8.45,0.0,0.0125,0.0,0.0,0,2.0,75.0,17.5,1.0,19435.0,2261.0
PRV52336,0.0,0.0,0.0,0.0,0.0,0.0,86.0,8.333333333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52337,0.0,0.0,0.0,0.0,0.0,0.0,773.0,7.890909090909091,0.0,0.0025873221216041,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
PRV52340,224.0,8.035714285714286,0.65625,0.0803571428571428,0.0357142857142857,0.0759361793960008,1519.0,8.26605504587156,0.0,0.0118499012508229,0.0,0.0,1,176.0,74.35795454545455,16.488636363636363,1.0,17904.602272727272,2312.806818181818
PRV52341,0.0,0.0,0.0,0.0,0.0,0.0,135.0,7.142857142857143,0.0,0.0074074074074074,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52342,51.0,8.156862745098039,0.8823529411764706,0.0980392156862745,0.0588235294117647,0.0963698610757434,167.0,8.052631578947368,0.0,0.0119760479041916,0.0,0.0,0,45.0,73.4888888888889,16.844444444444445,1.0,17993.777777777777,3032.6222222222223
PRV52343,42.0,8.095238095238095,0.6666666666666666,0.0952380952380952,0.0,0.0793796811653954,219.0,8.2,0.0,0.0,0.0,0.0,1,38.0,74.44736842105263,16.210526315789473,1.0,16090.0,2188.5263157894738
PRV52344,23.0,8.391304347826088,1.0,0.0869565217391304,0.0434782608695652,0.1103723571114875,107.0,9.166666666666666,0.0,0.02803738317757,0.0,0.0,0,18.0,77.0,17.22222222222222,1.0,16572.777777777777,2233.6666666666665
PRV52346,19.0,8.105263157894736,1.0526315789473684,0.0526315789473684,0.0526315789473684,0.1180451127819548,49.0,7.0,0.0,0.0204081632653061,0.0,0.0,0,18.0,76.61111111111111,16.27777777777778,1.0,19192.222222222223,2207.0
PRV52347,50.0,8.46,0.62,0.2,0.0,0.0627611832611832,347.0,7.545454545454546,0.0028818443804034,0.0086455331412103,0.0028818443804034,0.0,1,46.0,76.3913043478261,16.23913043478261,1.0,21767.391304347828,2226.304347826087
PRV52348,9.0,8.0,0.4444444444444444,0.0,0.0,0.0555555555555555,58.0,0.0,0.0,0.0,0.0,0.0,0,8.0,69.0,17.625,1.0,21571.25,2397.25
PRV52349,0.0,0.0,0.0,0.0,0.0,0.0,99.0,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52350,7.0,7.428571428571429,0.2857142857142857,0.0,0.0,0.0285714285714285,33.0,8.6,0.0,0.0303030303030303,0.0,0.0,0,7.0,78.28571428571429,16.571428571428573,1.0,11915.714285714286,2186.285714285714
PRV52351,0.0,0.0,0.0,0.0,0.0,0.0,425.0,7.484848484848484,0.0,0.0117647058823529,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52352,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.5,0.0,0.03125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52353,6.0,8.333333333333334,0.8333333333333334,0.0,0.0,0.0944444444444444,42.0,10.0,0.0,0.0238095238095238,0.0,0.0,0,4.0,72.75,15.0,1.0,43522.5,2643.0
PRV52354,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.76923076923077,0.0,0.0151515151515151,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52355,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,0.0,0.0317460317460317,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52356,0.0,0.0,0.0,0.0,0.0,0.0,98.0,9.5,0.0,0.010204081632653,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52357,8.0,7.375,0.75,0.0,0.0,0.0857142857142857,97.0,8.8,0.0,0.0103092783505154,0.0,0.0,0,7.0,72.14285714285714,15.571428571428571,1.0,18660.0,3091.1428571428573
PRV52358,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52359,42.0,8.333333333333334,0.7380952380952381,0.1428571428571428,0.0714285714285714,0.0839809661238232,65.0,0.0,0.0,0.0,0.0,0.0,0,39.0,77.25641025641026,16.307692307692307,1.0,20423.846153846152,2715.1794871794873
PRV52361,0.0,0.0,0.0,0.0,0.0,0.0,158.0,7.95,0.0,0.0126582278481012,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52362,9.0,8.11111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0712121212121212,145.0,8.545454545454545,0.0,0.0206896551724137,0.0,0.0,0,8.0,76.0,16.0,1.0,18427.5,2669.5
PRV52365,0.0,0.0,0.0,0.0,0.0,0.0,739.0,7.702127659574468,0.0,0.0054127198917456,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52366,25.0,8.64,0.84,0.12,0.0,0.0872395382395382,191.0,8.666666666666666,0.0,0.0,0.0,0.0,0,25.0,71.72,15.96,1.0,18812.0,2339.04
PRV52367,4.0,9.25,1.5,0.25,0.5,0.1431818181818182,293.0,8.666666666666666,0.0,0.0034129692832764,0.0,0.0,0,4.0,80.75,16.0,1.0,19017.5,1607.0
PRV52369,0.0,0.0,0.0,0.0,0.0,0.0,547.0,8.36734693877551,0.0,0.0054844606946983,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52371,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52372,27.0,9.037037037037036,0.7407407407407407,0.2222222222222222,0.0,0.0728769173213617,97.0,6.75,0.0,0.0,0.0,0.0,0,24.0,76.33333333333333,16.041666666666668,1.0,14933.333333333334,2146.25
PRV52373,3.0,6.0,2.6666666666666665,0.0,0.3333333333333333,0.4388888888888889,20.0,9.0,0.0,0.0,0.0,0.0,0,3.0,68.33333333333333,17.666666666666668,1.0,12880.0,1138.0
PRV52374,0.0,0.0,0.0,0.0,0.0,0.0,228.0,8.037037037037036,0.0,0.0131578947368421,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52377,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52378,3.0,8.666666666666666,0.6666666666666666,0.0,0.0,0.0703703703703703,9.0,9.5,0.0,0.1111111111111111,0.0,0.0,0,3.0,74.33333333333333,15.0,1.0,9000.0,2220.0
PRV52380,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52381,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52383,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
PRV52384,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52385,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52386,0.0,0.0,0.0,0.0,0.0,0.0,237.0,8.266666666666667,0.0,0.0084388185654008,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52387,13.0,7.384615384615385,0.6923076923076923,0.0769230769230769,0.0,0.1007326007326007,50.0,0.0,0.0,0.0,0.0,0.0,0,11.0,76.81818181818181,17.181818181818183,1.0,11603.636363636364,1696.3636363636363
PRV52389,0.0,0.0,0.0,0.0,0.0,0.0,171.0,7.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52390,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52391,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52392,5.0,8.8,0.4,0.0,0.0,0.04,122.0,8.727272727272727,0.0,0.0163934426229508,0.0,0.0,0,4.0,81.75,16.25,1.0,14492.5,1842.0
PRV52393,16.0,8.125,0.8125,0.0625,0.0,0.0916937229437229,75.0,8.625,0.0,0.0133333333333333,0.0,0.0,0,12.0,67.41666666666667,15.833333333333334,1.0,37801.666666666664,2952.8333333333335
PRV52394,3.0,8.666666666666666,0.6666666666666666,0.0,0.0,0.0703703703703703,115.0,7.0,0.0,0.008695652173913,0.0,0.0,0,3.0,81.33333333333333,15.666666666666666,1.0,17050.0,1744.0
PRV52395,0.0,0.0,0.0,0.0,0.0,0.0,912.0,8.015625,0.0,0.0098684210526315,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52396,17.0,8.352941176470589,0.7647058823529411,0.0588235294117647,0.0,0.0816547831253713,23.0,6.0,0.0,0.0,0.0,0.0,1,16.0,72.875,16.625,1.0,18038.75,2440.625
PRV52397,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52398,12.0,8.666666666666666,0.75,0.25,0.0,0.0838383838383838,36.0,9.25,0.0,0.0277777777777777,0.0,0.0,0,11.0,74.36363636363636,16.09090909090909,1.0,29088.18181818182,2338.5454545454545
PRV52399,0.0,0.0,0.0,0.0,0.0,0.0,434.0,8.042553191489361,0.0,0.0161290322580645,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52400,0.0,0.0,0.0,0.0,0.0,0.0,231.0,8.647058823529411,0.0,0.0086580086580086,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52401,4.0,8.25,0.75,0.0,0.0,0.075,137.0,8.586206896551724,0.0,0.0,0.0,0.0,0,4.0,64.75,18.0,1.0,33965.0,1919.5
PRV52402,57.0,8.350877192982455,0.6666666666666666,0.175438596491228,0.0175438596491228,0.0793638135743399,152.0,7.363636363636363,0.0,0.0,0.0,0.0,0,56.0,71.67857142857143,16.089285714285715,1.0,16823.75,2546.6785714285716
PRV52403,2.0,8.5,0.5,0.0,0.0,0.05,214.0,8.375,0.0,0.0046728971962616,0.0,0.0,0,2.0,71.0,17.5,1.0,8495.0,1248.0
PRV52404,7.0,6.285714285714286,0.2857142857142857,0.0,0.0,0.0857142857142857,20.0,0.0,0.0,0.0,0.0,0.0,0,6.0,79.66666666666667,17.5,1.0,11091.666666666666,1597.3333333333333
PRV52405,22.0,7.909090909090909,0.5909090909090909,0.0,0.0454545454545454,0.082034632034632,67.0,9.0,0.0,0.0,0.0,0.0,0,22.0,72.0909090909091,16.5,1.0,15469.09090909091,2254.0
PRV52406,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52407,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.4,0.0,0.0232558139534883,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52408,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52409,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52410,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52411,0.0,0.0,0.0,0.0,0.0,0.0,92.0,8.384615384615385,0.0,0.0326086956521739,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52412,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.4,0.0,0.0317460317460317,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52414,0.0,0.0,0.0,0.0,0.0,0.0,132.0,10.0,0.0,0.0075757575757575,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52415,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52416,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.666666666666666,0.0,0.0238095238095238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52417,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52418,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52419,5.0,9.2,2.0,0.2,0.2,0.1963636363636363,107.0,8.444444444444445,0.0,0.0186915887850467,0.0,0.0,0,3.0,67.0,14.666666666666666,1.0,38063.333333333336,9526.666666666666
PRV52420,0.0,0.0,0.0,0.0,0.0,0.0,141.0,9.0,0.0,0.0070921985815602,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
PRV52421,0.0,0.0,0.0,0.0,0.0,0.0,95.0,8.666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52422,0.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52423,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,0.0,0.0185185185185185,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52425,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52427,3.0,7.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0,3.0,74.66666666666667,15.666666666666666,1.0,14813.333333333334,2094.0
PRV52431,0.0,0.0,0.0,0.0,0.0,0.0,63.0,7.333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52432,0.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52433,0.0,0.0,0.0,0.0,0.0,0.0,85.0,8.88888888888889,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52434,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52435,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.571428571428571,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52436,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52437,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52439,0.0,0.0,0.0,0.0,0.0,0.0,121.0,9.0,0.0,0.0082644628099173,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52440,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52441,0.0,0.0,0.0,0.0,0.0,0.0,94.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52445,5.0,7.6,1.0,0.2,0.0,0.1115151515151515,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,72.4,15.8,1.0,36250.0,3108.4
PRV52446,10.0,7.9,0.8,0.1,0.0,0.099090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,61.8,16.7,1.0,21649.0,2191.4
PRV52448,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52449,6.0,8.666666666666666,1.1666666666666667,0.0,0.1666666666666666,0.1203703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,74.6,16.0,1.0,27460.0,6267.6
PRV52450,0.0,0.0,0.0,0.0,0.0,0.0,298.0,7.52,0.0,0.0033557046979865,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
